id,device_id,batch_id,model_name,sequence,machine_status,status_info,vision_result,vision_result_code,defect_type,sensor_data,timestamp
17271,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,53,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.6, ""humidity"": 44.3, ""vibration_x"": 0.006, ""vibration_y"": 0.016, ""illumination"": 1173}",2026-05-24 15:55:34.866
17272,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,35,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.9, ""humidity"": 44.8, ""vibration_x"": 0.007, ""vibration_y"": 0.026, ""illumination"": 1190}",2026-05-24 15:55:34.927
17273,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,35,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.9, ""humidity"": 42.0, ""vibration_x"": 0.026, ""vibration_y"": 0.029, ""illumination"": 1240}",2026-05-24 15:55:34.927
17274,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,35,ERROR,"[{""code"": ""SV-PR-04"", ""msg"": ""크랙 감지 (Crack) - 제품 표면 또는 내부 균열 검출"", ""severity"": ""HIGH"", ""direction"": ""SIDE_RIGHT"", ""part_location"": ""ZONE_A1"", ""is_capture_required"": true}]","{""result"": ""NG"", ""defect_type"": ""CRACK"", ""confidence"": 0.77, ""inspection_area"": ""ZONE_B3"", ""image_url"": ""http://192.168.0.15/images/35_ng_crack.jpg""}",NG,CRACK,"{""temperature"": 44.7, ""humidity"": 52.8, ""vibration_x"": 0.109, ""vibration_y"": 0.103, ""illumination"": 1064}",2026-05-24 15:55:34.927
17275,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,54,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.3, ""humidity"": 53.5, ""vibration_x"": 0.022, ""vibration_y"": 0.026, ""illumination"": 1223}",2026-05-24 15:55:34.973
17276,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,36,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.2, ""humidity"": 49.9, ""vibration_x"": 0.008, ""vibration_y"": 0.022, ""illumination"": 1260}",2026-05-24 15:55:35.035
17277,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,36,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.8, ""humidity"": 49.3, ""vibration_x"": 0.03, ""vibration_y"": 0.022, ""illumination"": 1151}",2026-05-24 15:55:35.035
17278,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,36,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.7, ""humidity"": 49.3, ""vibration_x"": 0.028, ""vibration_y"": 0.017, ""illumination"": 1223}",2026-05-24 15:55:35.036
17279,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,55,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.7, ""humidity"": 40.5, ""vibration_x"": 0.02, ""vibration_y"": 0.011, ""illumination"": 1218}",2026-05-24 15:55:35.082
17280,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,17,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.6, ""humidity"": 48.8, ""vibration_x"": 0.023, ""vibration_y"": 0.029, ""illumination"": 1160}",2026-05-24 15:55:35.113
17281,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,22,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.5, ""humidity"": 51.2, ""vibration_x"": 0.024, ""vibration_y"": 0.026, ""illumination"": 1237}",2026-05-24 15:55:35.144
17282,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,37,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.3, ""humidity"": 43.7, ""vibration_x"": 0.021, ""vibration_y"": 0.026, ""illumination"": 1202}",2026-05-24 15:55:35.144
17283,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,37,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.8, ""humidity"": 50.8, ""vibration_x"": 0.021, ""vibration_y"": 0.005, ""illumination"": 1297}",2026-05-24 15:55:35.144
17284,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,37,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.3, ""humidity"": 43.2, ""vibration_x"": 0.025, ""vibration_y"": 0.009, ""illumination"": 1288}",2026-05-24 15:55:35.144
17285,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,56,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.3, ""humidity"": 51.0, ""vibration_x"": 0.03, ""vibration_y"": 0.008, ""illumination"": 1277}",2026-05-24 15:55:35.191
17286,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,38,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.3, ""humidity"": 48.5, ""vibration_x"": 0.026, ""vibration_y"": 0.019, ""illumination"": 1198}",2026-05-24 15:55:35.252
17287,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,38,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.8, ""humidity"": 42.4, ""vibration_x"": 0.021, ""vibration_y"": 0.013, ""illumination"": 1174}",2026-05-24 15:55:35.252
17288,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,38,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.7, ""humidity"": 53.6, ""vibration_x"": 0.023, ""vibration_y"": 0.008, ""illumination"": 1261}",2026-05-24 15:55:35.252
17289,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,57,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.5, ""humidity"": 46.4, ""vibration_x"": 0.009, ""vibration_y"": 0.019, ""illumination"": 1220}",2026-05-24 15:55:35.299
17290,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,39,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.3, ""humidity"": 44.8, ""vibration_x"": 0.009, ""vibration_y"": 0.022, ""illumination"": 1288}",2026-05-24 15:55:35.362
17291,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,39,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.3, ""humidity"": 48.9, ""vibration_x"": 0.03, ""vibration_y"": 0.007, ""illumination"": 1204}",2026-05-24 15:55:35.362
17292,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,39,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.3, ""humidity"": 51.0, ""vibration_x"": 0.005, ""vibration_y"": 0.013, ""illumination"": 1225}",2026-05-24 15:55:35.362
17293,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,58,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.5, ""humidity"": 51.7, ""vibration_x"": 0.021, ""vibration_y"": 0.027, ""illumination"": 1282}",2026-05-24 15:55:35.409
17294,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,40,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.2, ""humidity"": 48.6, ""vibration_x"": 0.019, ""vibration_y"": 0.013, ""illumination"": 1173}",2026-05-24 15:55:35.472
17295,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,40,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.6, ""humidity"": 44.7, ""vibration_x"": 0.025, ""vibration_y"": 0.016, ""illumination"": 1296}",2026-05-24 15:55:35.472
17296,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,40,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.1, ""humidity"": 43.3, ""vibration_x"": 0.016, ""vibration_y"": 0.016, ""illumination"": 1232}",2026-05-24 15:55:35.472
17297,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,59,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.3, ""humidity"": 43.1, ""vibration_x"": 0.01, ""vibration_y"": 0.024, ""illumination"": 1293}",2026-05-24 15:55:35.520
17298,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,41,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.1, ""humidity"": 54.7, ""vibration_x"": 0.01, ""vibration_y"": 0.018, ""illumination"": 1261}",2026-05-24 15:55:35.582
17299,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,41,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.8, ""humidity"": 43.3, ""vibration_x"": 0.03, ""vibration_y"": 0.019, ""illumination"": 1210}",2026-05-24 15:55:35.583
17300,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,41,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.3, ""humidity"": 46.4, ""vibration_x"": 0.022, ""vibration_y"": 0.016, ""illumination"": 1265}",2026-05-24 15:55:35.583
17301,CONT_PI_02,CONT_20260524_441,SMT_CONT_B10,18,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.0, ""humidity"": 50.7, ""vibration_x"": 0.02, ""vibration_y"": 0.029, ""illumination"": 1295}",2026-05-24 15:55:35.614
17302,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,60,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 36.2, ""humidity"": 52.1, ""vibration_x"": 0.006, ""vibration_y"": 0.018, ""illumination"": 1189}",2026-05-24 15:55:35.630
17303,CONT_PI_01,CONT_20260524_573,SMT_CONT_A10,23,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.9, ""humidity"": 51.7, ""vibration_x"": 0.015, ""vibration_y"": 0.012, ""illumination"": 1254}",2026-05-24 15:55:35.645
17304,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,42,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.5, ""humidity"": 43.3, ""vibration_x"": 0.008, ""vibration_y"": 0.012, ""illumination"": 1290}",2026-05-24 15:55:35.690
17305,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,42,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 37.5, ""humidity"": 41.3, ""vibration_x"": 0.015, ""vibration_y"": 0.023, ""illumination"": 1194}",2026-05-24 15:55:35.690
17306,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,42,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.6, ""humidity"": 45.2, ""vibration_x"": 0.016, ""vibration_y"": 0.02, ""illumination"": 1177}",2026-05-24 15:55:35.690
17307,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,61,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.6, ""humidity"": 54.8, ""vibration_x"": 0.018, ""vibration_y"": 0.02, ""illumination"": 1222}",2026-05-24 15:55:35.736
17308,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,43,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.95, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.0, ""humidity"": 49.6, ""vibration_x"": 0.01, ""vibration_y"": 0.02, ""illumination"": 1150}",2026-05-24 15:55:35.798
17309,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,43,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.99, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 38.4, ""humidity"": 52.5, ""vibration_x"": 0.029, ""vibration_y"": 0.023, ""illumination"": 1262}",2026-05-24 15:55:35.798
17310,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,43,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.98, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 40.8, ""humidity"": 42.0, ""vibration_x"": 0.019, ""vibration_y"": 0.014, ""illumination"": 1216}",2026-05-24 15:55:35.799
17311,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,62,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.1, ""humidity"": 51.8, ""vibration_x"": 0.017, ""vibration_y"": 0.014, ""illumination"": 1167}",2026-05-24 15:55:35.845
17312,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,44,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.9, ""humidity"": 46.4, ""vibration_x"": 0.009, ""vibration_y"": 0.025, ""illumination"": 1245}",2026-05-24 15:55:35.907
17313,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,44,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 41.7, ""humidity"": 52.7, ""vibration_x"": 0.019, ""vibration_y"": 0.013, ""illumination"": 1235}",2026-05-24 15:55:35.907
17314,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,44,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.3, ""humidity"": 41.9, ""vibration_x"": 0.014, ""vibration_y"": 0.012, ""illumination"": 1159}",2026-05-24 15:55:35.907
17315,RASP_PI_05,BATCH_20260524_825,SMT_CHIP_C10,63,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.9, ""humidity"": 45.2, ""vibration_x"": 0.005, ""vibration_y"": 0.026, ""illumination"": 1261}",2026-05-24 15:55:35.954
17316,RASP_PI_01,BATCH_20260524_193,SMT_CHIP_A20,45,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.6, ""humidity"": 50.5, ""vibration_x"": 0.007, ""vibration_y"": 0.013, ""illumination"": 1150}",2026-05-24 15:55:36.015
17317,RASP_PI_02,BATCH_20260524_190,SMT_CHIP_A20,45,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.96, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 39.6, ""humidity"": 43.1, ""vibration_x"": 0.018, ""vibration_y"": 0.023, ""illumination"": 1215}",2026-05-24 15:55:36.015
17318,RASP_PI_03,BATCH_20260524_091,SMT_CHIP_B15,45,RUN,"[{""code"": ""SV-PR-00"", ""msg"": ""Vision Inspection OK"", ""severity"": ""LOW"", ""direction"": ""TOP"", ""part_location"": ""ZONE_ALL"", ""is_capture_required"": false}]","{""result"": ""OK"", ""defect_type"": ""NONE"", ""confidence"": 0.97, ""inspection_area"": ""ALL"", ""image_url"": null}",OK,NONE,"{""temperature"": 35.4, ""humidity"": 53.0, ""vibration_x"": 0.023, ""vibration_y"": 0.021, ""illumination"": 1176}",2026-05-24 15:55:36.015
